SRA_ID	Name	BioProject	SNPversity ID
SRR8907096	GEMS39	PRJNA531553	GEMS39_SRR8907096
SRR8907097	GEMS5	PRJNA531553	GEMS5_SRR8907097
SRR8907098	CIMBL61	PRJNA531553	CIMBL61_SRR8907098
SRR8907099	CML325	PRJNA531553	CML325_SRR8907099
SRR8907100	NAN21-3	PRJNA531553	NAN21-3_SRR8907100
SRR8907101	CML191	PRJNA531553	CML191_SRR8907101
SRR8907102	CIMBL14	PRJNA531553	CIMBL14_SRR8907102
SRR8907103	CIMBL60	PRJNA531553	CIMBL60_SRR8907103
SRR8907104	CIMBL114	PRJNA531553	CIMBL114_SRR8907104
SRR8907105	CML285	PRJNA531553	CML285_SRR8907105
SRR8907106	CIMBL119	PRJNA531553	CIMBL119_SRR8907106
SRR8907107	CIMBL73	PRJNA531553	CIMBL73_SRR8907107
SRR8907108	IRF291	PRJNA531553	IRF291_SRR8907108
SRR8907109	CML468	PRJNA531553	CML468_SRR8907109
SRR8907110	CIMBL97	PRJNA531553	CIMBL97_SRR8907110
SRR8907111	CIMBL6	PRJNA531553	CIMBL6_SRR8907111
SRR8907112	CIMBL30	PRJNA531553	CIMBL30_SRR8907112
SRR8907113	CIMBL138	PRJNA531553	CIMBL138_SRR8907113
SRR8907114	CIMBL129	PRJNA531553	CIMBL129_SRR8907114
SRR8907115	CIMBL81	PRJNA531553	CIMBL81_SRR8907115
SRR8907116	647	PRJNA531553	647_SRR8907116
SRR8907117	CIMBL86	PRJNA531553	CIMBL86_SRR8907117
SRR8907118	CIMBL80	PRJNA531553	CIMBL80_SRR8907118
SRR8907119	YU374	PRJNA531553	YU374_SRR8907119
SRR8907120	ZONG3	PRJNA531553	ZONG3_SRR8907120
SRR8907121	GEMS11	PRJNA531553	GEMS11_SRR8907121
SRR8907122	5237	PRJNA531553	5237_SRR8907122
SRR8907123	BY804	PRJNA531553	BY804_SRR8907123
SRR8907124	LIAO159	PRJNA531553	LIAO159_SRR8907124
SRR8907125	RY732	PRJNA531553	RY732_SRR8907125
SRR8907126	GY798	PRJNA531553	GY798_SRR8907126
SRR8907127	YE8001	PRJNA531553	YE8001_SRR8907127
SRR8907128	XZ698	PRJNA531553	XZ698_SRR8907128
SRR8907129	GY237	PRJNA531553	GY237_SRR8907129
SRR8907130	SY1039	PRJNA531553	SY1039_SRR8907130
SRR8907131	YU87-1	PRJNA531553	YU87-1_SRR8907131
SRR8907132	TY3	PRJNA531553	TY3_SRR8907132
SRR8907133	DAN4245	PRJNA531553	DAN4245_SRR8907133
SRR8907134	GEMS2	PRJNA531553	GEMS2_SRR8907134
SRR8907135	GEMS46	PRJNA531553	GEMS46_SRR8907135
SRR8907136	GEMS33	PRJNA531553	GEMS33_SRR8907136
SRR8907137	ZI330	PRJNA531553	ZI330_SRR8907137
SRR8907138	HB	PRJNA531553	HB_SRR8907138
SRR8907139	GEMS48	PRJNA531553	GEMS48_SRR8907139
SRR8907140	HTH-17	PRJNA531553	HTH-17_SRR8907140
SRR8907141	BEM	PRJNA531553	BEM_SRR8907141
SRR8907142	B73	PRJNA531553	B73_SRR8907142
SRR8907143	4019	PRJNA531553	4019_SRR8907143
SRR8907144	ES40	PRJNA531553	ES40_SRR8907144
SRR8907145	ZZ03	PRJNA531553	ZZ03_SRR8907145
SRR8907146	GEMS25	PRJNA531553	GEMS25_SRR8907146
SRR8907147	RY684	PRJNA531553	RY684_SRR8907147
SRR8907148	JH96C	PRJNA531553	JH96C_SRR8907148
SRR8907149	DAN9046	PRJNA531553	DAN9046_SRR8907149
SRR8907150	HUA83-2	PRJNA531553	HUA83-2_SRR8907150
SRR8907151	TY7	PRJNA531553	TY7_SRR8907151
SRR8907152	GEMS47	PRJNA531553	GEMS47_SRR8907152
SRR8907153	BY4960	PRJNA531553	BY4960_SRR8907153
SRR8907154	S22	PRJNA531553	S22_SRR8907154
SRR8907155	LG001	PRJNA531553	LG001_SRR8907155
CRR504155	8941	PRJCA009749	8941_CRR504155
CRR504156	81162	PRJCA009749	81162_CRR504156
CRR504157	4F1	PRJCA009749	4F1_CRR504157
CRR504158	C8605_2	PRJCA009749	C8605_2_CRR504158
CRR504161	Dongbeihu	PRJCA009749	Dongbeihu_CRR504161
CRR504164	Jing388	PRJCA009749	Jing388_CRR504164
CRR504172	Longxi65	PRJCA009749	Longxi65_CRR504172
CRR504174	Hai9818	PRJCA009749	Hai9818_CRR504174
CRR504182	Ji4112	PRJCA009749	Ji4112_CRR504182
CRR504183	W499	PRJCA009749	W499_CRR504183
CRR504185	NC268	PRJCA009749	NC268_CRR504185
CRR504186	Zhongzi01	PRJCA009749	Zhongzi01_CRR504186
CRR504189	Jinghuang59	PRJCA009749	Jinghuang59_CRR504189
CRR504190	JN15	PRJCA009749	JN15_CRR504190
CRR504194	J0045	PRJCA009749	J0045_CRR504194
CRR504202	Hai1134	PRJCA009749	Hai1134_CRR504202
CRR504203	H9442	PRJCA009749	H9442_CRR504203
CRR504206	1205A	PRJCA009749	1205A_CRR504206
CRR504212	Shen977	PRJCA009749	Shen977_CRR504212
CRR504213	68122	PRJCA009749	68122_CRR504213
CRR504214	D869	PRJCA009749	D869_CRR504214
CRR504215	K21	PRJCA009749	K21_CRR504215
CRR504217	D886	PRJCA009749	D886_CRR504217
CRR504227	MC6179	PRJCA009749	MC6179_CRR504227
CRR504235	MC9269	PRJCA009749	MC9269_CRR504235
CRR504236	MC9270	PRJCA009749	MC9270_CRR504236
CRR504237	MC9274	PRJCA009749	MC9274_CRR504237
CRR504238	MC9282	PRJCA009749	MC9282_CRR504238
CRR504239	MC9287	PRJCA009749	MC9287_CRR504239
CRR504240	MC9288	PRJCA009749	MC9288_CRR504240
CRR504243	MC9300	PRJCA009749	MC9300_CRR504243
CRR504244	T5107	PRJCA009749	T5107_CRR504244
CRR504247	T5588	PRJCA009749	T5588_CRR504247
CRR504256	T33169	PRJCA009749	T33169_CRR504256
CRR504262	T33336	PRJCA009749	T33336_CRR504262
CRR504264	T33362	PRJCA009749	T33362_CRR504264
CRR504265	T24223	PRJCA009749	T24223_CRR504265
CRR504273	Jia6	PRJCA009749	Jia6_CRR504273
CRR504280	833	PRJCA009749	833_CRR504280
CRR504281	T116	PRJCA009749	T116_CRR504281
CRR504285	Suixi608	PRJCA009749	Suixi608_CRR504285
CRR504287	Suixi613	PRJCA009749	Suixi613_CRR504287
CRR504288	Suixi703	PRJCA009749	Suixi703_CRR504288
CRR504290	Suixi707	PRJCA009749	Suixi707_CRR504290
CRR504291	Suixi708	PRJCA009749	Suixi708_CRR504291
CRR504292	Suixi709	PRJCA009749	Suixi709_CRR504292
CRR504296	An441A	PRJCA009749	An441A_CRR504296
CRR504297	Nan5	PRJCA009749	Nan5_CRR504297
CRR504301	HR30	PRJCA009749	HR30_CRR504301
CRR504304	KL45	PRJCA009749	KL45_CRR504304
CRR504305	HB410	PRJCA009749	HB410_CRR504305
CRR504311	HB322	PRJCA009749	HB322_CRR504311
CRR504314	DN139	PRJCA009749	DN139_CRR504314
CRR504315	DN1722	PRJCA009749	DN1722_CRR504315
CRR504319	DN4402	PRJCA009749	DN4402_CRR504319
CRR504333	HRB16038	PRJCA009749	HRB16038_CRR504333
CRR504340	HRB16055	PRJCA009749	HRB16055_CRR504340
CRR504342	HRB16061	PRJCA009749	HRB16061_CRR504342
CRR504344	HRB16072	PRJCA009749	HRB16072_CRR504344
CRR504345	HRB16073	PRJCA009749	HRB16073_CRR504345
CRR504348	HRB16085	PRJCA009749	HRB16085_CRR504348
CRR504354	HRWC1	PRJCA009749	HRWC1_CRR504354
CRR504355	DKM8	PRJCA009749	DKM8_CRR504355
CRR504360	HR73	PRJCA009749	HR73_CRR504360
CRR504368	HRM8	PRJCA009749	HRM8_CRR504368
CRR504375	Mo113	PRJCA009749	Mo113_CRR504375
CRR504383	Dong96	PRJCA009749	Dong96_CRR504383
CRR504390	HRB16179	PRJCA009749	HRB16179_CRR504390
CRR504391	HRB16193	PRJCA009749	HRB16193_CRR504391
CRR504393	Zhe931	PRJCA009749	Zhe931_CRR504393
CRR504394	Zhe969	PRJCA009749	Zhe969_CRR504394
CRR504395	Zhe461	PRJCA009749	Zhe461_CRR504395
CRR504398	SCML202	PRJCA009749	SCML202_CRR504398
CRR504399	SCML205Rel	PRJCA009749	SCML205Rel_CRR504399
CRR504401	Ji9_033	PRJCA009749	Ji9_033_CRR504401
CRR504402	JiZ_S24_9	PRJCA009749	JiZ_S24_9_CRR504402
CRR504404	Zheng60	PRJCA009749	Zheng60_CRR504404
CRR504405	Jizi1006	PRJCA009749	Jizi1006_CRR504405
CRR504407	Jizi1018	PRJCA009749	Jizi1018_CRR504407
CRR504408	Jizi1023	PRJCA009749	Jizi1023_CRR504408
CRR504409	Jizi1034	PRJCA009749	Jizi1034_CRR504409
CRR504410	Jizi1039	PRJCA009749	Jizi1039_CRR504410
CRR504418	Jizi1058	PRJCA009749	Jizi1058_CRR504418
CRR504419	Jizi1082	PRJCA009749	Jizi1082_CRR504419
CRR504421	Jizi1092	PRJCA009749	Jizi1092_CRR504421
CRR504422	Jizi1134	PRJCA009749	Jizi1134_CRR504422
CRR504423	Jizi1138	PRJCA009749	Jizi1138_CRR504423
CRR504424	Jizi1140	PRJCA009749	Jizi1140_CRR504424
CRR504429	9083	PRJCA009749	9083_CRR504429
CRR504440	444_1	PRJCA009749	444_1_CRR504440
CRR504447	JLXH_4	PRJCA009749	JLXH_4_CRR504447
CRR504450	JLXH_12	PRJCA009749	JLXH_12_CRR504450
CRR504452	JLXH_17	PRJCA009749	JLXH_17_CRR504452
CRR504455	PHW51	PRJCA009749	PHW51_CRR504455
CRR504462	Liao51	PRJCA009749	Liao51_CRR504462
CRR504464	Liao785	PRJCA009749	Liao785_CRR504464
CRR504465	Liao8022	PRJCA009749	Liao8022_CRR504465
CRR504466	Liao428	PRJCA009749	Liao428_CRR504466
CRR504467	Shen161	PRJCA009749	Shen161_CRR504467
CRR504472	Dan598whitecob	PRJCA009749	Dan598whitecob_CRR504472
CRR504477	Tie9010	PRJCA009749	Tie9010_CRR504477
CRR504479	Ming2325	PRJCA009749	Ming2325_CRR504479
CRR504480	G285	PRJCA009749	G285_CRR504480
CRR504483	Liao1A407	PRJCA009749	Liao1A407_CRR504483
CRR504484	Liao63024	PRJCA009749	Liao63024_CRR504484
CRR504485	Liao20358	PRJCA009749	Liao20358_CRR504485
CRR504486	Liao2572	PRJCA009749	Liao2572_CRR504486
CRR504487	Liao3348	PRJCA009749	Liao3348_CRR504487
CRR504494	Liao0513	PRJCA009749	Liao0513_CRR504494
CRR504497	Liao0567	PRJCA009749	Liao0567_CRR504497
CRR504501	Shen5003	PRJCA009749	Shen5003_CRR504501
CRR504507	Liao6027	PRJCA009749	Liao6027_CRR504507
CRR504508	Shen501	PRJCA009749	Shen501_CRR504508
CRR504511	CAW4w	PRJCA009749	CAW4w_CRR504511
CRR504512	9626	PRJCA009749	9626_CRR504512
CRR504516	9534	PRJCA009749	9534_CRR504516
CRR504517	9580	PRJCA009749	9580_CRR504517
CRR504525	TD282	PRJCA009749	TD282_CRR504525
CRR504526	TE322	PRJCA009749	TE322_CRR504526
CRR504529	TE350	PRJCA009749	TE350_CRR504529
CRR504534	W_25	PRJCA009749	W_25_CRR504534
CRR504537	HH4	PRJCA009749	HH4_CRR504537
CRR504538	H446	PRJCA009749	H446_CRR504538
CRR504542	L98	PRJCA009749	L98_CRR504542
CRR504543	H81	PRJCA009749	H81_CRR504543
CRR504547	Chang98	PRJCA009749	Chang98_CRR504547
CRR504548	Jizi4658	PRJCA009749	Jizi4658_CRR504548
CRR504549	B17	PRJCA009749	B17_CRR504549
CRR504551	Jizi147048	PRJCA009749	Jizi147048_CRR504551
CRR504553	Jizi13L115	PRJCA009749	Jizi13L115_CRR504553
CRR504557	Jizi13L377	PRJCA009749	Jizi13L377_CRR504557
CRR504560	JiziB154	PRJCA009749	JiziB154_CRR504560
CRR504561	JiziA150	PRJCA009749	JiziA150_CRR504561
CRR504562	JiziA199	PRJCA009749	JiziA199_CRR504562
CRR504563	ZhengT22	PRJCA009749	ZhengT22_CRR504563
CRR504566	Xun313	PRJCA009749	Xun313_CRR504566
CRR504567	Xun5872	PRJCA009749	Xun5872_CRR504567
CRR504568	ZK02_1	PRJCA009749	ZK02_1_CRR504568
CRR504569	Luo1223	PRJCA009749	Luo1223_CRR504569
CRR504571	A1393	PRJCA009749	A1393_CRR504571
CRR504572	Zhu07	PRJCA009749	Zhu07_CRR504572
CRR504575	5N65	PRJCA009749	5N65_CRR504575
CRR504576	5N74	PRJCA009749	5N74_CRR504576
CRR504578	5N78	PRJCA009749	5N78_CRR504578
CRR504580	5N545	PRJCA009749	5N545_CRR504580
CRR504589	Zheng600	PRJCA009749	Zheng600_CRR504589
CRR504591	Zheng603	PRJCA009749	Zheng603_CRR504591
CRR504592	Zheng561	PRJCA009749	Zheng561_CRR504592
CRR504593	lx00_1	PRJCA009749	lx00_1_CRR504593
CRR504595	16SD007	PRJCA009749	16SD007_CRR504595
CRR504600	16SD034	PRJCA009749	16SD034_CRR504600
CRR504603	16SD044	PRJCA009749	16SD044_CRR504603
CRR504608	16SD088	PRJCA009749	16SD088_CRR504608
CRR504620	50034	PRJCA009749	50034_CRR504620
CRR504621	50035	PRJCA009749	50035_CRR504621
CRR504624	50073	PRJCA009749	50073_CRR504624
CRR504631	5660	PRJCA009749	5660_CRR504631
CRR504632	5661	PRJCA009749	5661_CRR504632
CRR504634	41006	PRJCA009749	41006_CRR504634
CRR504638	M08N171	PRJCA009749	M08N171_CRR504638
CRR504639	MZ_315	PRJCA009749	MZ_315_CRR504639
CRR504643	M09N041	PRJCA009749	M09N041_CRR504643
CRR504644	M05N32	PRJCA009749	M05N32_CRR504644
CRR504648	M75	PRJCA009749	M75_CRR504648
CRR504651	M6021C546	PRJCA009749	M6021C546_CRR504651
CRR504653	M08N144	PRJCA009749	M08N144_CRR504653
CRR504654	M9N165	PRJCA009749	M9N165_CRR504654
CRR504659	M09N160	PRJCA009749	M09N160_CRR504659
CRR504668	M45589	PRJCA009749	M45589_CRR504668
CRR504669	M45172	PRJCA009749	M45172_CRR504669
CRR504670	M15044	PRJCA009749	M15044_CRR504670
CRR504671	M35119	PRJCA009749	M35119_CRR504671
CRR504672	M15208	PRJCA009749	M15208_CRR504672
CRR504673	M35457	PRJCA009749	M35457_CRR504673
CRR504675	M45199	PRJCA009749	M45199_CRR504675
CRR504678	M35124	PRJCA009749	M35124_CRR504678
CRR504680	M15131	PRJCA009749	M15131_CRR504680
CRR504690	ly328	PRJCA009749	ly328_CRR504690
CRR504691	LY2211	PRJCA009749	LY2211_CRR504691
CRR504693	Wu9086	PRJCA009749	Wu9086_CRR504693
CRR504694	5172	PRJCA009749	5172_CRR504694
CRR504696	Wu6127	PRJCA009749	Wu6127_CRR504696
CRR504697	Wu6006	PRJCA009749	Wu6006_CRR504697
CRR504700	XD973	PRJCA009749	XD973_CRR504700
CRR504701	J398	PRJCA009749	J398_CRR504701
CRR504702	Z78	PRJCA009749	Z78_CRR504702
CRR504703	Jin103	PRJCA009749	Jin103_CRR504703
CRR504708	Y687	PRJCA009749	Y687_CRR504708
CRR504709	Y3_2	PRJCA009749	Y3_2_CRR504709
CRR504710	806	PRJCA009749	806_CRR504710
CRR504711	950	PRJCA009749	950_CRR504711
CRR504713	ly5405	PRJCA009749	ly5405_CRR504713
CRR504714	ly5502	PRJCA009749	ly5502_CRR504714
CRR504716	ly5901	PRJCA009749	ly5901_CRR504716
CRR504721	KW4M029	PRJCA009749	KW4M029_CRR504721
CRR504725	W08	PRJCA009749	W08_CRR504725
CRR504730	Nan7041_5	PRJCA009749	Nan7041_5_CRR504730
CRR504745	Y1642	PRJCA009749	Y1642_CRR504745
CRR504747	Y1665	PRJCA009749	Y1665_CRR504747
CRR504748	Y1674	PRJCA009749	Y1674_CRR504748
CRR504755	Y1697	PRJCA009749	Y1697_CRR504755
CRR504758	Y1703	PRJCA009749	Y1703_CRR504758
CRR504759	Y1704	PRJCA009749	Y1704_CRR504759
CRR504761	Y1706	PRJCA009749	Y1706_CRR504761
CRR504768	Y1745	PRJCA009749	Y1745_CRR504768
CRR504770	Y1751	PRJCA009749	Y1751_CRR504770
CRR504772	Y1754	PRJCA009749	Y1754_CRR504772
CRR504773	Y1755	PRJCA009749	Y1755_CRR504773
CRR504775	Y1757	PRJCA009749	Y1757_CRR504775
CRR504787	TD5937	PRJCA009749	TD5937_CRR504787
CRR504796	Jindan35M	PRJCA009749	Jindan35M_CRR504796
CRR504797	T276	PRJCA009749	T276_CRR504797
CRR504798	Jinyu811F	PRJCA009749	Jinyu811F_CRR504798
CRR504799	C822	PRJCA009749	C822_CRR504799
CRR504801	X232	PRJCA009749	X232_CRR504801
CRR504802	Ds_12a	PRJCA009749	Ds_12a_CRR504802
CRR504805	178_1	PRJCA009749	178_1_CRR504805
CRR504812	Jin0_3	PRJCA009749	Jin0_3_CRR504812
CRR504813	X8531	PRJCA009749	X8531_CRR504813
CRR504814	X48B	PRJCA009749	X48B_CRR504814
CRR504819	DXA095	PRJCA009749	DXA095_CRR504819
CRR504820	DXA105	PRJCA009749	DXA105_CRR504820
CRR504826	DXB007	PRJCA009749	DXB007_CRR504826
CRR504828	DXB060	PRJCA009749	DXB060_CRR504828
CRR504831	DXB161	PRJCA009749	DXB161_CRR504831
CRR504833	DXB165	PRJCA009749	DXB165_CRR504833
CRR504834	DXB167	PRJCA009749	DXB167_CRR504834
CRR504835	DXB171	PRJCA009749	DXB171_CRR504835
CRR504837	DXB198	PRJCA009749	DXB198_CRR504837
CRR504843	XF063	PRJCA009749	XF063_CRR504843
CRR504845	LK58_8	PRJCA009749	LK58_8_CRR504845
CRR504850	ly5711	PRJCA009749	ly5711_CRR504850
CRR504851	LongF0202	PRJCA009749	LongF0202_CRR504851
CRR504853	LongF0402	PRJCA009749	LongF0402_CRR504853
CRR504855	LongF1011	PRJCA009749	LongF1011_CRR504855
CRR504857	LongF2224	PRJCA009749	LongF2224_CRR504857
CRR504858	B97	PRJCA009749	B97_CRR504858
CRR504861	CML322	PRJCA009749	CML322_CRR504861
CRR504862	CML333	PRJCA009749	CML333_CRR504862
CRR504878	72_125	PRJCA009749	72_125_CRR504878
CRR504879	HR962	PRJCA009749	HR962_CRR504879
CRR504884	Luyuan133	PRJCA009749	Luyuan133_CRR504884
CRR504885	897	PRJCA009749	897_CRR504885
CRR504887	Chang7_2	PRJCA009749	Chang7_2_CRR504887
CRR504889	196	PRJCA009749	196_CRR504889
CRR504891	Ji35	PRJCA009749	Ji35_CRR504891
CRR504893	8723	PRJCA009749	8723_CRR504893
CRR504894	5237	PRJCA009749	5237_CRR504894
CRR504895	75_14Gao	PRJCA009749	75_14Gao_CRR504895
CRR504899	Shuangtaiwu	PRJCA009749	Shuangtaiwu_CRR504899
CRR504903	Ji856	PRJCA009749	Ji856_CRR504903
CRR504906	CML61	PRJCA009749	CML61_CRR504906
CRR504908	Zhongyin10	PRJCA009749	Zhongyin10_CRR504908
CRR504909	OO6	PRJCA009749	OO6_CRR504909
CRR504910	Jiu138_5	PRJCA009749	Jiu138_5_CRR504910
CRR504912	Ning36	PRJCA009749	Ning36_CRR504912
CRR504917	Ning37	PRJCA009749	Ning37_CRR504917
CRR504919	707	PRJCA009749	707_CRR504919
CRR504926	Feng263	PRJCA009749	Feng263_CRR504926
CRR504930	91Huang5	PRJCA009749	91Huang5_CRR504930
CRR504932	Gan41	PRJCA009749	Gan41_CRR504932
CRR504944	Jinruo	PRJCA009749	Jinruo_CRR504944
CRR504953	Zhangjin6	PRJCA009749	Zhangjin6_CRR504953
CRR504957	Yue20_3	PRJCA009749	Yue20_3_CRR504957
CRR504959	Chengbei711	PRJCA009749	Chengbei711_CRR504959
CRR504965	Lan766_4_2	PRJCA009749	Lan766_4_2_CRR504965
CRR504970	Tai1_Lg	PRJCA009749	Tai1_Lg_CRR504970
CRR504977	Danhuang02	PRJCA009749	Danhuang02_CRR504977
CRR504979	Ziduosui	PRJCA009749	Ziduosui_CRR504979
CRR504982	Duo229	PRJCA009749	Duo229_CRR504982
CRR504985	Fu8529	PRJCA009749	Fu8529_CRR504985
CRR504988	B12	PRJCA009749	B12_CRR504988
CRR504996	Cheng435	PRJCA009749	Cheng435_CRR504996
CRR505003	Ji876	PRJCA009749	Ji876_CRR505003
CRR505005	Zongxi241	PRJCA009749	Zongxi241_CRR505005
CRR505008	Guangyou5	PRJCA009749	Guangyou5_CRR505008
CRR505012	Lv28	PRJCA009749	Lv28_CRR505012
CRR505019	91Huang15	PRJCA009749	91Huang15_CRR505019
CRR505020	Yuanwu02	PRJCA009749	Yuanwu02_CRR505020
CRR505023	Qi319	PRJCA009749	Qi319_CRR505023
CRR505032	Zhong128	PRJCA009749	Zhong128_CRR505032
CRR505036	Ye488	PRJCA009749	Ye488_CRR505036
CRR505040	32	PRJCA009749	32_CRR505040
CRR505041	Ye8112	PRJCA009749	Ye8112_CRR505041
CRR505045	FR218	PRJCA009749	FR218_CRR505045
CRR505047	Zheng58	PRJCA009749	Zheng58_CRR505047
CRR505054	75_322	PRJCA009749	75_322_CRR505054
CRR505058	L069	PRJCA009749	L069_CRR505058
CRR505060	L005	PRJCA009749	L005_CRR505060
CRR505061	Shen135	PRJCA009749	Shen135_CRR505061
CRR505065	Zun90110	PRJCA009749	Zun90110_CRR505065
CRR505068	ShuangM9B_1	PRJCA009749	ShuangM9B_1_CRR505068
CRR505072	Yue267_3_1	PRJCA009749	Yue267_3_1_CRR505072
CRR505073	CN165	PRJCA009749	CN165_CRR505073
CRR505081	P39_su	PRJCA009749	P39_su_CRR505081
CRR505087	Guan17_1	PRJCA009749	Guan17_1_CRR505087
CRR505090	RW64A	PRJCA009749	RW64A_CRR505090
CRR505104	112_O2	PRJCA009749	112_O2_CRR505104
CRR505105	BaiU8112	PRJCA009749	BaiU8112_CRR505105
CRR505110	Daqiu36	PRJCA009749	Daqiu36_CRR505110
CRR505113	Jing404	PRJCA009749	Jing404_CRR505113
CRR505114	Tianya4	PRJCA009749	Tianya4_CRR505114
CRR505117	55113_3_3_5	PRJCA009749	55113_3_3_5_CRR505117
CRR505119	De811	PRJCA009749	De811_CRR505119
CRR505121	Lo1125	PRJCA009749	Lo1125_CRR505121
CRR505124	Zong31	PRJCA009749	Zong31_CRR505124
CRR505125	Zong3	PRJCA009749	Zong3_CRR505125
CRR505129	CIMBL58	PRJCA009749	CIMBL58_CRR505129
CRR505130	975_12	PRJCA009749	975_12_CRR505130
CRR505131	526018	PRJCA009749	526018_CRR505131
CRR505134	GEMS3	PRJCA009749	GEMS3_CRR505134
CRR505138	GEMS28	PRJCA009749	GEMS28_CRR505138
CRR505139	GEMS54	PRJCA009749	GEMS54_CRR505139
CRR505140	GEMS65	PRJCA009749	GEMS65_CRR505140
CRR505143	Z001E0010	PRJCA009749	Z001E0010_CRR505143
CRR505144	Z004E0173	PRJCA009749	Z004E0173_CRR505144
CRR505147	Z013E0072	PRJCA009749	Z013E0072_CRR505147
CRR505153	Z021E0138	PRJCA009749	Z021E0138_CRR505153
CRR505156	Z026E0069	PRJCA009749	Z026E0069_CRR505156
CRR505158	PHJ75	PRJCA009749	PHJ75_CRR505158
CRR505159	792	PRJCA009749	792_CRR505159
CRR505163	78002A	PRJCA009749	78002A_CRR505163
CRR505165	LH194	PRJCA009749	LH194_CRR505165
CRR505166	LH195	PRJCA009749	LH195_CRR505166
CRR505167	LH202	PRJCA009749	LH202_CRR505167
CRR505169	NC292	PRJCA009749	NC292_CRR505169
CRR505179	PHJ65	PRJCA009749	PHJ65_CRR505179
CRR505180	LH128	PRJCA009749	LH128_CRR505180
CRR505182	LH215	PRJCA009749	LH215_CRR505182
CRR505184	A059	PRJCA009749	A059_CRR505184
CRR505185	A072	PRJCA009749	A072_CRR505185
CRR505190	C052	PRJCA009749	C052_CRR505190
CRR505191	C061	PRJCA009749	C061_CRR505191
CRR505193	E101	PRJCA009749	E101_CRR505193
CRR505197	J006	PRJCA009749	J006_CRR505197
CRR505199	Suixi704	PRJCA009749	Suixi704_CRR505199
CRR505209	NC294	PRJCA009749	NC294_CRR505209
CRR505210	NC310	PRJCA009749	NC310_CRR505210
CRR505212	Oh43E	PRJCA009749	Oh43E_CRR505212
CRR505216	A619	PRJCA009749	A619_CRR505216
CRR505222	LH210	PRJCA009749	LH210_CRR505222
CRR505223	LH211	PRJCA009749	LH211_CRR505223
CRR505224	LH196	PRJCA009749	LH196_CRR505224
CRR505228	PHP76	PRJCA009749	PHP76_CRR505228
CRR505229	PHW06	PRJCA009749	PHW06_CRR505229
CRR505233	NL001	PRJCA009749	NL001_CRR505233
CRR505235	Lp215D	PRJCA009749	Lp215D_CRR505235
CRR505236	PHJ89	PRJCA009749	PHJ89_CRR505236
CRR505238	PHR61	PRJCA009749	PHR61_CRR505238
CRR505239	PHT11	PRJCA009749	PHT11_CRR505239
CRR505240	MBSJ	PRJCA009749	MBSJ_CRR505240
CRR505242	LH209	PRJCA009749	LH209_CRR505242
CRR505243	MM402A	PRJCA009749	MM402A_CRR505243
CRR505245	LH197	PRJCA009749	LH197_CRR505245
CRR505247	LH216	PRJCA009749	LH216_CRR505247
CRR505248	LH222	PRJCA009749	LH222_CRR505248
CRR505251	ICI893	PRJCA009749	ICI893_CRR505251
CRR505252	ICI986	PRJCA009749	ICI986_CRR505252
CRR505257	PHPR5	PRJCA009749	PHPR5_CRR505257
CRR505265	LH200	PRJCA009749	LH200_CRR505265
CRR505269	3IJI1	PRJCA009749	3IJI1_CRR505269
CRR505275	PHMK0	PRJCA009749	PHMK0_CRR505275
CRR505280	LH185	PRJCA009749	LH185_CRR505280
CRR505283	ZS1791	PRJCA009749	ZS1791_CRR505283
CRR505284	SeagullSeventeen	PRJCA009749	SeagullSeventeen_CRR505284
CRR505285	LH38	PRJCA009749	LH38_CRR505285
CRR505288	LH132	PRJCA009749	LH132_CRR505288
CRR505293	6103	PRJCA009749	6103_CRR505293
CRR505298	78010	PRJCA009749	78010_CRR505298
CRR505303	778	PRJCA009749	778_CRR505303
CRR505306	NS701	PRJCA009749	NS701_CRR505306
CRR505307	78371A	PRJCA009749	78371A_CRR505307
CRR505308	IBB15	PRJCA009749	IBB15_CRR505308
CRR505311	740	PRJCA009749	740_CRR505311
CRR505312	787	PRJCA009749	787_CRR505312
CRR505313	793	PRJCA009749	793_CRR505313
CRR505314	LH65	PRJCA009749	LH65_CRR505314
CRR505316	W8304	PRJCA009749	W8304_CRR505316
CRR505317	11430	PRJCA009749	11430_CRR505317
CRR505319	2MA22	PRJCA009749	2MA22_CRR505319
CRR505320	78551S	PRJCA009749	78551S_CRR505320
CRR505321	87916W	PRJCA009749	87916W_CRR505321
CRR505322	HB8229	PRJCA009749	HB8229_CRR505322
CRR505323	MBST	PRJCA009749	MBST_CRR505323
CRR505324	PHH93	PRJCA009749	PHH93_CRR505324
CRR505325	PHP02	PRJCA009749	PHP02_CRR505325
CRR505327	PHT60	PRJCA009749	PHT60_CRR505327
CRR505329	NS501	PRJCA009749	NS501_CRR505329
CRR505330	OQ603	PRJCA009749	OQ603_CRR505330
CRR505332	1538	PRJCA009749	1538_CRR505332
CRR505333	WIL903	PRJCA009749	WIL903_CRR505333
CRR505335	L139	PRJCA009749	L139_CRR505335
CRR505337	PHJ70	PRJCA009749	PHJ70_CRR505337
CRR505339	PHN37	PRJCA009749	PHN37_CRR505339
CRR505341	PHT22	PRJCA009749	PHT22_CRR505341
CRR505343	PHW43	PRJCA009749	PHW43_CRR505343
CRR505345	LH127	PRJCA009749	LH127_CRR505345
CRR505349	F118	PRJCA009749	F118_CRR505349
CRR505354	2FAD8	PRJCA009749	2FAD8_CRR505354
