SRA_ID,Name,name_base,BioProject,key,grin_accession,grin_plant_name,grin_n_acc_for_key,risky,confident_match,pi_linked_in_sra2accession
SRR17046103,1023,1023,PRJNA783885,1023,,,,,False,False
SRR17046104,1022,1022,PRJNA783885,1022,,,,,False,False
SRR17046105,1021,1021,PRJNA783885,1021,,,,,False,False
SRR17046106,839,839,PRJNA783885,839,,,,,False,False
SRR17046107,1019,1019,PRJNA783885,1019,,,,,False,False
SRR17046108,1018,1018,PRJNA783885,1018,,,,,False,False
SRR17046109,1017,1017,PRJNA783885,1017,,,,,False,False
SRR17046110,1016,1016,PRJNA783885,1016,,,,,False,False
SRR17046111,1015,1015,PRJNA783885,1015,,,,,False,False
SRR17046112,1153,1153,PRJNA783885,1153,,,,,False,False
SRR17046113,1152,1152,PRJNA783885,1152,,,,,False,False
SRR17046114,1151,1151,PRJNA783885,1151,,,,,False,False
SRR17046115,1150,1150,PRJNA783885,1150,,,,,False,False
SRR17046116,1149,1149,PRJNA783885,1149,,,,,False,False
SRR17046117,1148,1148,PRJNA783885,1148,,,,,False,False
SRR17046118,1147,1147,PRJNA783885,1147,,,,,False,False
SRR17046119,1,1,PRJNA783885,1,Ames 13505,Line 1,1.0,True,False,False
SRR17046120,1145,1145,PRJNA783885,1145,,,,,False,False
SRR17046121,1144,1144,PRJNA783885,1144,,,,,False,False
SRR17046122,1143,1143,PRJNA783885,1143,,,,,False,False
SRR17046123,1142,1142,PRJNA783885,1142,,,,,False,False
SRR17046124,1141,1141,PRJNA783885,1141,,,,,False,False
SRR17046125,1140,1140,PRJNA783885,1140,,,,,False,False
SRR17046126,1139,1139,PRJNA783885,1139,,,,,False,False
SRR17046127,1138,1138,PRJNA783885,1138,,,,,False,False
SRR17046128,1136,1136,PRJNA783885,1136,,,,,False,False
SRR17046129,1135,1135,PRJNA783885,1135,,,,,False,False
SRR17046130,850,850,PRJNA783885,850,,,,,False,False
SRR17046131,832,832,PRJNA783885,832,,,,,False,False
SRR17046132,1134,1134,PRJNA783885,1134,,,,,False,False
SRR17046133,1133,1133,PRJNA783885,1133,,,,,False,False
SRR17046134,1132,1132,PRJNA783885,1132,,,,,False,False
SRR17046135,1131,1131,PRJNA783885,1131,,,,,False,False
SRR17046136,1130,1130,PRJNA783885,1130,,,,,False,False
SRR17046137,1129,1129,PRJNA783885,1129,,,,,False,False
SRR17046138,1128,1128,PRJNA783885,1128,,,,,False,False
SRR17046139,1127,1127,PRJNA783885,1127,PI 271640,1127,1.0,True,False,True
SRR17046140,1126,1126,PRJNA783885,1126,,,,,False,False
SRR17046141,1125,1125,PRJNA783885,1125,,,,,False,False
SRR17046142,849,849,PRJNA783885,849,,,,,False,False
SRR17046143,1124,1124,PRJNA783885,1124,,,,,False,False
SRR17046144,843,843,PRJNA783885,843,,,,,False,False
SRR17046145,1061,1061,PRJNA783885,1061,,,,,False,False
SRR17046146,1059,1059,PRJNA783885,1059,,,,,False,False
SRR17046147,1058,1058,PRJNA783885,1058,,,,,False,False
SRR17046148,1057,1057,PRJNA783885,1057,,,,,False,False
SRR17046149,1056,1056,PRJNA783885,1056,,,,,False,False
SRR17046150,1055,1055,PRJNA783885,1055,,,,,False,False
SRR17046151,1054,1054,PRJNA783885,1054,,,,,False,False
SRR17046152,1053,1053,PRJNA783885,1053,,,,,False,False
SRR17046153,1052,1052,PRJNA783885,1052,,,,,False,False
SRR17046154,1051,1051,PRJNA783885,1051,,,,,False,False
SRR17046155,842,842,PRJNA783885,842,,,,,False,False
SRR17046156,1050,1050,PRJNA783885,1050,Ames 21882,1050,1.0,True,False,True
SRR17046157,1049,1049,PRJNA783885,1049,,,,,False,False
SRR17046158,1048,1048,PRJNA783885,1048,,,,,False,False
SRR17046159,1047,1047,PRJNA783885,1047,,,,,False,False
SRR17046160,1046,1046,PRJNA783885,1046,,,,,False,False
SRR17046161,1045,1045,PRJNA783885,1045,,,,,False,False
SRR17046162,1044,1044,PRJNA783885,1044,,,,,False,False
SRR17046163,1043,1043,PRJNA783885,1043,,,,,False,False
SRR17046164,1042,1042,PRJNA783885,1042,,,,,False,False
SRR17046165,1041,1041,PRJNA783885,1041,,,,,False,False
SRR17046166,841,841,PRJNA783885,841,,,,,False,False
SRR17046167,1040,1040,PRJNA783885,1040,,,,,False,False
SRR17046168,1039,1039,PRJNA783885,1039,,,,,False,False
SRR17046169,1038,1038,PRJNA783885,1038,,,,,False,False
SRR17046170,1037,1037,PRJNA783885,1037,,,,,False,False
SRR17046171,1036,1036,PRJNA783885,1036,,,,,False,False
SRR17046172,1035,1035,PRJNA783885,1035,,,,,False,False
SRR17046173,1034,1034,PRJNA783885,1034,,,,,False,False
SRR17046174,1033,1033,PRJNA783885,1033,,,,,False,False
SRR17046175,1032,1032,PRJNA783885,1032,,,,,False,False
SRR17046176,1031,1031,PRJNA783885,1031,,,,,False,False
SRR17046177,840,840,PRJNA783885,840,,,,,False,False
SRR17046178,831,831,PRJNA783885,831,,,,,False,False
SRR17046179,830,830,PRJNA783885,830,,,,,False,False
SRR18441530,PI 306617,PI 306617,PRJNA816255,PI306617,,,,,False,True
SRR18441531,PI 306615,PI 306615,PRJNA816255,PI306615,,,,,False,True
SRR18441532,Ames 21879,Ames 21879,PRJNA816255,AMES21879,,,,,False,False
SRR18441533,Ames 21878,Ames 21878,PRJNA816255,AMES21878,,,,,False,True
SRR18441534,Ames 21877,Ames 21877,PRJNA816255,AMES21877,,,,,False,True
SRR18441535,Ames 21867,Ames 21867,PRJNA816255,AMES21867,,,,,False,True
SRR18441536,RIMH001,RIMH001,PRJNA816255,RIMH001,,,,,False,False
SRR18441537,RRA-14,RRA-14,PRJNA816255,RRA14,,,,,False,False
SRR18441538,RID0009,RID0009,PRJNA816255,RID0009,,,,,False,False
SRR18441539,Ames 21865,Ames 21865,PRJNA816255,AMES21865,,,,,False,True
SRR18441540,RID0008,RID0008,PRJNA816255,RID0008,,,,,False,False
SRR18441541,RID0007,RID0007,PRJNA816255,RID0007,,,,,False,False
SRR18441542,RID0006,RID0006,PRJNA816255,RID0006,,,,,False,False
SRR18441543,RID0005,RID0005,PRJNA816255,RID0005,,,,,False,False
SRR18441544,PI 462368,PI 462368,PRJNA816255,PI462368,,,,,False,True
SRR18441545,PI 441932,PI 441932,PRJNA816255,PI441932,,,,,False,True
SRR18441546,PI 441931,PI 441931,PRJNA816255,PI441931,,,,,False,True
SRR18441547,PI 441929,PI 441929,PRJNA816255,PI441929,,,,,False,True
SRR18441548,Ames 2317,Ames 2317,PRJNA816255,AMES2317,Ames 2317,Ames 2317,1.0,False,True,True
SRR18441549,Ames 21884,Ames 21884,PRJNA816255,AMES21884,,,,,False,True
SRR18441550,Ames 21864,Ames 21864,PRJNA816255,AMES21864,,,,,False,True
SRR18441551,Ames 21882,Ames 21882,PRJNA816255,AMES21882,,,,,False,True
SRR18441552,Ames 21875,Ames 21875,PRJNA816255,AMES21875,,,,,False,True
SRR18441553,Ames 21874,Ames 21874,PRJNA816255,AMES21874,,,,,False,True
SRR18441554,Ames 21873,Ames 21873,PRJNA816255,AMES21873,,,,,False,True
SRR18441555,Ames 21872,Ames 21872,PRJNA816255,AMES21872,,,,,False,True
SRR18441556,Ames 21871,Ames 21871,PRJNA816255,AMES21871,,,,,False,True
SRR18441557,Ames 21870,Ames 21870,PRJNA816255,AMES21870,,,,,False,True
SRR18441558,RIN1,RIN1,PRJNA816255,RIN1,,,,,False,False
SRR18441559,RIL2,RIL2,PRJNA816255,RIL2,,,,,False,False
SRR18441560,RIL003,RIL003,PRJNA816255,RIL003,,,,,False,False
SRR18441561,Ames 21863,Ames 21863,PRJNA816255,AMES21863,,,,,False,True
SRR18458783,5D3_2,5D3_2,PRJNA816255,5D32,,,,,False,False
SRR18458784,5D2_5,5D2_5,PRJNA816255,5D25,,,,,False,False
SRR18458785,5D2_3,5D2_3,PRJNA816255,5D23,,,,,False,False
SRR18458786,5D2_2,5D2_2,PRJNA816255,5D22,,,,,False,False
SRR18458787,5D1_5,5D1_5,PRJNA816255,5D15,,,,,False,False
SRR18458788,5D1_3,5D1_3,PRJNA816255,5D13,,,,,False,False
SRR18458789,5D1_2,5D1_2,PRJNA816255,5D12,,,,,False,False
SRR18458790,Hmes-21875,Hmes-21875,PRJNA816255,HMES21875,,,,,False,False
SRR18458791,5D2,5D2,PRJNA816255,5D2,,,,,False,False
SRR18458792,5D1,5D1,PRJNA816255,5D1,,,,,False,False
SRR18458793,6.00E+06,6.00E+06,PRJNA816255,600E+06,,,,,False,False
SRR18458794,5D7_5,5D7_5,PRJNA816255,5D75,,,,,False,False
SRR18458795,6E6_5,6E6_5,PRJNA816255,6E65,,,,,False,False
SRR18458796,5D7_3,5D7_3,PRJNA816255,5D73,,,,,False,False
SRR18458797,5D7_2,5D7_2,PRJNA816255,5D72,,,,,False,False
SRR18458798,5D6_5,5D6_5,PRJNA816255,5D65,,,,,False,False
SRR18458799,5D6_3,5D6_3,PRJNA816255,5D63,,,,,False,False
SRR18458800,5D6_2,5D6_2,PRJNA816255,5D62,,,,,False,False
SRR18458801,5D5_5,5D5_5,PRJNA816255,5D55,,,,,False,False
SRR18458802,5D5_3,5D5_3,PRJNA816255,5D53,,,,,False,False
SRR18458803,5D5_2,5D5_2,PRJNA816255,5D52,,,,,False,False
SRR18458804,5D3_5,5D3_5,PRJNA816255,5D35,,,,,False,False
SRR18458805,5D3_3,5D3_3,PRJNA816255,5D33,,,,,False,False
SRR18458806,6E6_3,6E6_3,PRJNA816255,6E63,,,,,False,False
SRR18458807,6E6_2,6E6_2,PRJNA816255,6E62,,,,,False,False
SRR2527695,F283,F283,PRJNA260788,F283,,,,,False,False
SRR2527696,F353,F353,PRJNA260788,F353,,,,,False,False
SRR2858648,RIMMA0383,RIMMA0383,PRJNA300309,RIMMA0383,,,,,False,False
SRR2858657,RIMMA0383,RIMMA0383,PRJNA300309,RIMMA0383,,,,,False,False
SRR2859791,RIMMA0384,RIMMA0384,PRJNA300309,RIMMA0384,,,,,False,False
SRR2859793,RIMMA0384,RIMMA0384,PRJNA300309,RIMMA0384,,,,,False,False
SRR2859795,RIMMA0387,RIMMA0387,PRJNA300309,RIMMA0387,,,,,False,False
SRR2859796,RIMMA0387,RIMMA0387,PRJNA300309,RIMMA0387,,,,,False,False
SRR2886831,RIMMA0415,RIMMA0415,PRJNA300309,RIMMA0415,,,,,False,False
SRR2886832,RIMMA0415,RIMMA0415,PRJNA300309,RIMMA0415,,,,,False,False
SRR2886833,RIMMA0670,RIMMA0670,PRJNA300309,RIMMA0670,,,,,False,False
SRR2886834,RIMMA0670,RIMMA0670,PRJNA300309,RIMMA0670,,,,,False,False
SRR2886856,RIMMA0672,RIMMA0672,PRJNA300309,RIMMA0672,,,,,False,False
SRR2886869,RIMMA0672,RIMMA0672,PRJNA300309,RIMMA0672,,,,,False,False
SRR2886873,RIMMA0720,RIMMA0720,PRJNA300309,RIMMA0720,,,,,False,False
SRR2886874,RIMMA0720,RIMMA0720,PRJNA300309,RIMMA0720,,,,,False,False
SRR2886875,RIMMA1007,RIMMA1007,PRJNA300309,RIMMA1007,,,,,False,False
SRR2886876,RIMMA1007,RIMMA1007,PRJNA300309,RIMMA1007,,,,,False,False
SRR2886877,RIMMA1012,RIMMA1012,PRJNA300309,RIMMA1012,,,,,False,False
SRR2886878,RIMMA1012,RIMMA1012,PRJNA300309,RIMMA1012,,,,,False,False
SRR2886904,RIMMA0390,RIMMA0390,PRJNA300309,RIMMA0390,,,,,False,False
SRR2886906,RIMMA0390,RIMMA0390,PRJNA300309,RIMMA0390,,,,,False,False
SRR2889568,RIMMA0392,RIMMA0392,PRJNA300309,RIMMA0392,,,,,False,False
SRR2889569,RIMMA0392,RIMMA0392,PRJNA300309,RIMMA0392,,,,,False,False
SRR2889570,RIMMA0393,RIMMA0393,PRJNA300309,RIMMA0393,,,,,False,False
SRR2889571,RIMMA0393,RIMMA0393,PRJNA300309,RIMMA0393,,,,,False,False
SRR2889573,RIMMA0409,RIMMA0409,PRJNA300309,RIMMA0409,,,,,False,False
SRR2889574,RIMMA0409,RIMMA0409,PRJNA300309,RIMMA0409,,,,,False,False
SRR2889575,RIMMA0421,RIMMA0421,PRJNA300309,RIMMA0421,,,,,False,False
SRR2889576,RIMMA0421,RIMMA0421,PRJNA300309,RIMMA0421,,,,,False,False
SRR2889577,RIMMA0662,RIMMA0662,PRJNA300309,RIMMA0662,,,,,False,False
SRR2889578,RIMMA0662,RIMMA0662,PRJNA300309,RIMMA0662,,,,,False,False
SRR2889579,RIMMA0703,RIMMA0703,PRJNA300309,RIMMA0703,,,,,False,False
SRR2889580,RIMMA0703,RIMMA0703,PRJNA300309,RIMMA0703,,,,,False,False
SRR2889581,RIMMA0399,RIMMA0399,PRJNA300309,RIMMA0399,,,,,False,False
SRR2889583,RIMMA0399,RIMMA0399,PRJNA300309,RIMMA0399,,,,,False,False
SRR2889669,RIMMA0395,RIMMA0395,PRJNA300309,RIMMA0395,,,,,False,False
SRR2889672,RIMMA0395,RIMMA0395,PRJNA300309,RIMMA0395,,,,,False,False
SRR2889676,RIMMA0398,RIMMA0398,PRJNA300309,RIMMA0398,,,,,False,False
SRR2889677,RIMMA0398,RIMMA0398,PRJNA300309,RIMMA0398,,,,,False,False
SRR2889678,RIMMA0398,RIMMA0398,PRJNA300309,RIMMA0398,,,,,False,False
SRR2889688,RIMMA0466,RIMMA0466,PRJNA300309,RIMMA0466,,,,,False,False
SRR2889689,RIMMA0466,RIMMA0466,PRJNA300309,RIMMA0466,,,,,False,False
SRR2889690,RIMMA0466,RIMMA0466,PRJNA300309,RIMMA0466,,,,,False,False
SRR2889702,RIMMA0625,RIMMA0625,PRJNA300309,RIMMA0625,,,,,False,False
SRR2889704,RIMMA0625,RIMMA0625,PRJNA300309,RIMMA0625,,,,,False,False
SRR2889705,RIMMA0625,RIMMA0625,PRJNA300309,RIMMA0625,,,,,False,False
SRR2889706,RIMMA0438,RIMMA0438,PRJNA300309,RIMMA0438,,,,,False,False
SRR2889707,RIMMA0438,RIMMA0438,PRJNA300309,RIMMA0438,,,,,False,False
SRR2889708,RIMMA0438,RIMMA0438,PRJNA300309,RIMMA0438,,,,,False,False
SRR2889709,RIMMA0438,RIMMA0438,PRJNA300309,RIMMA0438,,,,,False,False
SRR2889710,RIMMA1008,RIMMA1008,PRJNA300309,RIMMA1008,,,,,False,False
SRR2889711,RIMMA1008,RIMMA1008,PRJNA300309,RIMMA1008,,,,,False,False
SRR2890159,RIMMA0626,RIMMA0626,PRJNA300309,RIMMA0626,,,,,False,False
SRR2890160,RIMMA0626,RIMMA0626,PRJNA300309,RIMMA0626,,,,,False,False
SRR2890161,RIMMA0677,RIMMA0677,PRJNA300309,RIMMA0677,,,,,False,False
SRR2890162,RIMMA0677,RIMMA0677,PRJNA300309,RIMMA0677,,,,,False,False
SRR2890163,RIMMA0733,RIMMA0733,PRJNA300309,RIMMA0733,,,,,False,False
SRR2890164,RIMMA0733,RIMMA0733,PRJNA300309,RIMMA0733,,,,,False,False
SRR2890165,RIMMA1010,RIMMA1010,PRJNA300309,RIMMA1010,,,,,False,False
SRR2890166,RIMMA1010,RIMMA1010,PRJNA300309,RIMMA1010,,,,,False,False
SRR2890167,RIMMA0468,RIMMA0468,PRJNA300309,RIMMA0468,,,,,False,False
SRR2890168,RIMMA0468,RIMMA0468,PRJNA300309,RIMMA0468,,,,,False,False
SRR2890169,RIMMA0665,RIMMA0665,PRJNA300309,RIMMA0665,,,,,False,False
SRR2890171,RIMMA0665,RIMMA0665,PRJNA300309,RIMMA0665,,,,,False,False
SRR2890172,RIMMA0385,RIMMA0385,PRJNA300309,RIMMA0385,,,,,False,False
SRR2890173,RIMMA0385,RIMMA0385,PRJNA300309,RIMMA0385,,,,,False,False
SRR2891010,RIMMA0703,RIMMA0703,PRJNA300309,RIMMA0703,,,,,False,False
SRR2891011,RIMMA0703,RIMMA0703,PRJNA300309,RIMMA0703,,,,,False,False
SRR4999771,Tehuacan162,Tehuacan162,PRJNA352392,TEHUACAN162,,,,,False,False
SRR5663770,282set_Ms71,282set_Ms71,PRJNA389800,282SETMS71,,,,,False,False
SRR5663782,282set_VaW6,282set_VaW6,PRJNA389800,282SETVAW6,,,,,False,False
SRR5664041,282set_B57,282set_B57,PRJNA389800,282SETB57,,,,,False,False
SRR5725631,282set_B103,282set_B103,PRJNA389800,282SETB103,,,,,False,False
SRR5725639,282set_VA102,282set_VA102,PRJNA389800,282SETVA102,,,,,False,False
SRR5725654,282set_H91,282set_H91,PRJNA389800,282SETH91,,,,,False,False
SRR5725655,282set_H95,282set_H95,PRJNA389800,282SETH95,,,,,False,False
SRR5725657,282set_HP301,282set_HP301,PRJNA389800,282SETHP301,,,,,False,False
SRR5725663,282set_A679,282set_A679,PRJNA389800,282SETA679,,,,,False,False
SRR5725665,282set_A654,282set_A654,PRJNA389800,282SETA654,,,,,False,False
SRR5725666,282set_A641,282set_A641,PRJNA389800,282SETA641,,,,,False,False
SRR5725669,282set_A632,282set_A632,PRJNA389800,282SETA632,,,,,False,False
SRR5725672,282set_A634,282set_A634,PRJNA389800,282SETA634,,,,,False,False
SRR5725675,282set_T8,282set_T8,PRJNA389800,282SETT8,,,,,False,False
SRR5725679,282set_NC336,282set_NC336,PRJNA389800,282SETNC336,,,,,False,False
SRR5725680,282set_NC328,282set_NC328,PRJNA389800,282SETNC328,,,,,False,False
SRR5725688,282set_IDS91,282set_IDS91,PRJNA389800,282SETIDS91,,,,,False,False
SRR5725689,282set_IDS69,282set_IDS69,PRJNA389800,282SETIDS69,,,,,False,False
SRR5725694,282set_4722,282set_4722,PRJNA389800,282SET4722,,,,,False,False
SRR5725707,282set_Ki21,282set_Ki21,PRJNA389800,282SETKI21,,,,,False,False
SRR5725723,282set_R177,282set_R177,PRJNA389800,282SETR177,,,,,False,False
SRR5725735,282set_CML158Q,282set_CML158Q,PRJNA389800,282SETCML158Q,,,,,False,False
SRR5725749,282set_L578,282set_L578,PRJNA389800,282SETL578,,,,,False,False
SRR5725763,282set_Os420,282set_Os420,PRJNA389800,282SETOS420,,,,,False,False
SRR5725787,282set_Tzi18,282set_Tzi18,PRJNA389800,282SETTZI18,,,,,False,False
SRR5725795,282set_A441-5,282set_A441-5,PRJNA389800,282SETA4415,,,,,False,False
SRR5725796,282set_A239,282set_A239,PRJNA389800,282SETA239,,,,,False,False
SRR5725801,282set_38-11Goodman-Buckler,282set_38-11Goodman-Buckler,PRJNA389800,282SET3811GOODMANBUCKLER,,,,,False,False
SRR5725803,282set_CML331,282set_CML331,PRJNA389800,282SETCML331,,,,,False,False
SRR5725812,282set_VaW6,282set_VaW6,PRJNA389800,282SETVAW6,,,,,False,False
SRR5725822,282set_Mt42,282set_Mt42,PRJNA389800,282SETMT42,,,,,False,False
SRR5725823,282set_Ms71,282set_Ms71,PRJNA389800,282SETMS71,,,,,False,False
SRR5725824,282set_Ms71,282set_Ms71,PRJNA389800,282SETMS71,,,,,False,False
SRR5725829,282set_Sg1533,282set_Sg1533,PRJNA389800,282SETSG1533,,,,,False,False
SRR5725844,282set_CML77,282set_CML77,PRJNA389800,282SETCML77,,,,,False,False
SRR5725845,282set_CML69,282set_CML69,PRJNA389800,282SETCML69,,,,,False,False
SRR5725848,282set_B79,282set_B79,PRJNA389800,282SETB79,,,,,False,False
SRR5725852,282set_C103,282set_C103,PRJNA389800,282SETC103,,,,,False,False
SRR5725853,282set_B84,282set_B84,PRJNA389800,282SETB84,,,,,False,False
SRR5725855,282set_C123,282set_C123,PRJNA389800,282SETC123,,,,,False,False
SRR5725858,282set_CI187-2,282set_CI187-2,PRJNA389800,282SETCI1872,,,,,False,False
SRR5725873,282set_D940Y,282set_D940Y,PRJNA389800,282SETD940Y,,,,,False,False
SRR5725877,282set_CO255,282set_CO255,PRJNA389800,282SETCO255,,,,,False,False
SRR5725887,282set_Va59,282set_Va59,PRJNA389800,282SETVA59,,,,,False,False
SRR5725891,282set_B57,282set_B57,PRJNA389800,282SETB57,,,,,False,False
SRR5725900,282set_NC262,282set_NC262,PRJNA389800,282SETNC262,,,,,False,False
SRR5725902,282set_NC258,282set_NC258,PRJNA389800,282SETNC258,,,,,False,False
SRR5725906,282set_CML311,282set_CML311,PRJNA389800,282SETCML311,,,,,False,False
SRR5725930,282set_A682,282set_A682,PRJNA389800,282SETA682,,,,,False,False
SRR5962624,hmp3_ZEAxppRDLDIAAPEI-2,hmp3_ZEAxppRDLDIAAPEI-2,PRJNA399729,HMP3ZEAXPPRDLDIAAPEI2,,,,,False,False
SRR5962636,hmp3_MAIdgiRAWDIAAPEI-5,hmp3_MAIdgiRAWDIAAPEI-5,PRJNA399729,HMP3MAIDGIRAWDIAAPEI5,,,,,False,False
SRR5962637,hmp3_MAIdgiRAXDIAAPEI-6,hmp3_MAIdgiRAXDIAAPEI-6,PRJNA399729,HMP3MAIDGIRAXDIAAPEI6,,,,,False,False
SRR5962639,hmp3_MAIdgiRAYDIAAPEI-7,hmp3_MAIdgiRAYDIAAPEI-7,PRJNA399729,HMP3MAIDGIRAYDIAAPEI7,,,,,False,False
SRR5962641,hmp3_MAIdgiRAYDIAAPEI-7,hmp3_MAIdgiRAYDIAAPEI-7,PRJNA399729,HMP3MAIDGIRAYDIAAPEI7,,,,,False,False
SRR5962647,hmp3_ZEAxppRDHDIAAPEI-12,hmp3_ZEAxppRDHDIAAPEI-12,PRJNA399729,HMP3ZEAXPPRDHDIAAPEI12,,,,,False,False
SRR5962665,hmp3_MAIdgiRCIDIAAPEI-7,hmp3_MAIdgiRCIDIAAPEI-7,PRJNA399729,HMP3MAIDGIRCIDIAAPEI7,,,,,False,False
SRR5962671,hmp3_ZEAxppRCWDIAAPEI-3,hmp3_ZEAxppRCWDIAAPEI-3,PRJNA399729,HMP3ZEAXPPRCWDIAAPEI3,,,,,False,False
SRR5962672,hmp3_ZEAxppRCXDIAAPEI-4,hmp3_ZEAxppRCXDIAAPEI-4,PRJNA399729,HMP3ZEAXPPRCXDIAAPEI4,,,,,False,False
SRR5962673,hmp3_ZEAxppRCXDIAAPEI-4,hmp3_ZEAxppRCXDIAAPEI-4,PRJNA399729,HMP3ZEAXPPRCXDIAAPEI4,,,,,False,False
SRR5962675,hmp3_ZEAxppRCUDIAAPEI-1,hmp3_ZEAxppRCUDIAAPEI-1,PRJNA399729,HMP3ZEAXPPRCUDIAAPEI1,,,,,False,False
SRR5962677,hmp3_ZEAxppRCVDIAAPEI-2,hmp3_ZEAxppRCVDIAAPEI-2,PRJNA399729,HMP3ZEAXPPRCVDIAAPEI2,,,,,False,False
SRR5962679,hmp3_ZEAxppRCYDIAAPEI-5,hmp3_ZEAxppRCYDIAAPEI-5,PRJNA399729,HMP3ZEAXPPRCYDIAAPEI5,,,,,False,False
SRR5962681,hmp3_MAIdgiRCKDIAAPEI-9,hmp3_MAIdgiRCKDIAAPEI-9,PRJNA399729,HMP3MAIDGIRCKDIAAPEI9,,,,,False,False
SRR5962682,hmp3_ZEAxujRBCDIBAPE,hmp3_ZEAxujRBCDIBAPE,PRJNA399729,HMP3ZEAXUJRBCDIBAPE,,,,,False,False
SRR5962693,hmp3_MAIdgiRAPDIAAPEI-12,hmp3_MAIdgiRAPDIAAPEI-12,PRJNA399729,HMP3MAIDGIRAPDIAAPEI12,,,,,False,False
SRR5962694,hmp3_MAIdgiRAPDIAAPEI-12,hmp3_MAIdgiRAPDIAAPEI-12,PRJNA399729,HMP3MAIDGIRAPDIAAPEI12,,,,,False,False
SRR5962700,hmp3_MAIdgiRAMDIAAPEI-10,hmp3_MAIdgiRAMDIAAPEI-10,PRJNA399729,HMP3MAIDGIRAMDIAAPEI10,,,,,False,False
SRR5962709,hmp3_MAIdgiRABDIAAPEI-2,hmp3_MAIdgiRABDIAAPEI-2,PRJNA399729,HMP3MAIDGIRABDIAAPEI2,,,,,False,False
SRR5962714,hmp3_ZEAxppRCODIAAPEI-9,hmp3_ZEAxppRCODIAAPEI-9,PRJNA399729,HMP3ZEAXPPRCODIAAPEI9,,,,,False,False
SRR5962715,hmp3_ZEAxppRCODIAAPEI-9,hmp3_ZEAxppRCODIAAPEI-9,PRJNA399729,HMP3ZEAXPPRCODIAAPEI9,,,,,False,False
SRR5962716,hmp3_ZEAxppRCODIAAPEI-9,hmp3_ZEAxppRCODIAAPEI-9,PRJNA399729,HMP3ZEAXPPRCODIAAPEI9,,,,,False,False
SRR5962717,hmp3_ZEAxppRCJDIAAPEI-7,hmp3_ZEAxppRCJDIAAPEI-7,PRJNA399729,HMP3ZEAXPPRCJDIAAPEI7,,,,,False,False
SRR5962719,hmp3_ZEAxppRCPDIAAPEI-10,hmp3_ZEAxppRCPDIAAPEI-10,PRJNA399729,HMP3ZEAXPPRCPDIAAPEI10,,,,,False,False
SRR5962720,hmp3_ZEAxppRCPDIAAPEI-10,hmp3_ZEAxppRCPDIAAPEI-10,PRJNA399729,HMP3ZEAXPPRCPDIAAPEI10,,,,,False,False
SRR5962721,hmp3_ZEAxppRCPDIAAPEI-10,hmp3_ZEAxppRCPDIAAPEI-10,PRJNA399729,HMP3ZEAXPPRCPDIAAPEI10,,,,,False,False
SRR5962738,hmp3_MAIdgiRAWDIAAPEI-5,hmp3_MAIdgiRAWDIAAPEI-5,PRJNA399729,HMP3MAIDGIRAWDIAAPEI5,,,,,False,False
SRR5962739,hmp3_MAIdgiRARDIAAPEI-1,hmp3_MAIdgiRARDIAAPEI-1,PRJNA399729,HMP3MAIDGIRARDIAAPEI1,,,,,False,False
SRR5962742,hmp3_ZEAxujRAWDIAAPE,hmp3_ZEAxujRAWDIAAPE,PRJNA399729,HMP3ZEAXUJRAWDIAAPE,,,,,False,False
SRR5962745,hmp3_MAIdgiRAVDIAAPEI-4,hmp3_MAIdgiRAVDIAAPEI-4,PRJNA399729,HMP3MAIDGIRAVDIAAPEI4,,,,,False,False
SRR5962746,hmp3_MAIdgiRAVDIAAPEI-4,hmp3_MAIdgiRAVDIAAPEI-4,PRJNA399729,HMP3MAIDGIRAVDIAAPEI4,,,,,False,False
SRR5962747,hmp3_ZEAxppRCHDIAAPEI-6,hmp3_ZEAxppRCHDIAAPEI-6,PRJNA399729,HMP3ZEAXPPRCHDIAAPEI6,,,,,False,False
SRR5962749,hmp3_ZEAxppRCGDIAAPEI-5,hmp3_ZEAxppRCGDIAAPEI-5,PRJNA399729,HMP3ZEAXPPRCGDIAAPEI5,,,,,False,False
SRR5962750,hmp3_ZEAxppRCHDIAAPEI-6,hmp3_ZEAxppRCHDIAAPEI-6,PRJNA399729,HMP3ZEAXPPRCHDIAAPEI6,,,,,False,False
SRR5962751,hmp3_ZEAxppRCFDIAAPEI-4,hmp3_ZEAxppRCFDIAAPEI-4,PRJNA399729,HMP3ZEAXPPRCFDIAAPEI4,,,,,False,False
SRR5962752,hmp3_ZEAxppRCGDIAAPEI-5,hmp3_ZEAxppRCGDIAAPEI-5,PRJNA399729,HMP3ZEAXPPRCGDIAAPEI5,,,,,False,False
SRR5962755,hmp3_ZEAxppRCBDIAAPEI-3,hmp3_ZEAxppRCBDIAAPEI-3,PRJNA399729,HMP3ZEAXPPRCBDIAAPEI3,,,,,False,False
SRR5962756,hmp3_ZEAxppRCDDIAAPEI-12,hmp3_ZEAxppRCDDIAAPEI-12,PRJNA399729,HMP3ZEAXPPRCDDIAAPEI12,,,,,False,False
SRR5962764,hmp3_ZEAxppRAZDIAAPEI-7,hmp3_ZEAxppRAZDIAAPEI-7,PRJNA399729,HMP3ZEAXPPRAZDIAAPEI7,,,,,False,False
SRR5962766,hmp3_ZEAxppRBCDIAAPEI-2,hmp3_ZEAxppRBCDIAAPEI-2,PRJNA399729,HMP3ZEAXPPRBCDIAAPEI2,,,,,False,False
